PITCH,REQUIRED_WIDTH,,,,,,,
M5062,132.22,,,,,,,
M5062,133.21,,,,,,,
M5062,134.20,,,,,,,
M5062,135.20,,,,,,,
M5062,136.19,,,,,,,
M5062,137.19,,,,,,,
M5062,138.18,,,,,,,
M5062,139.17,,,,,,,
M5062,140.17,,,,,,,
M5062,141.16,,,,,,,
M5062,142.16,,,,,,,
M5062,143.15,,,,,,,
M5062,144.14,,,,,,,
M5062,145.14,,,,,,,
M5062,146.13,,,,,,,
M5062,147.13,,,,,,,
M5062,148.12,,,,,,,
M5062,149.12,,,,,,,
M5062,150.11,,,,,,,
M5062,151.10,,,,,,,
M5062,152.10,,,,,,,
M5062,153.09,,,,,,,
M5062,154.09,,,,,,,
M5062,155.08,,,,,,,
M5062,156.07,,,,,,,
M5062,157.07,,,,,,,
M5062,158.06,,,,,,,
M5062,159.06,,,,,,,
M5062,160.05,,,,,,,
M5062,161.04,,,,,,,
M5062,162.04,,,,,,,
M5062,163.03,,,,,,,
M5062,164.03,,,,,,,
M5062,165.02,,,,,,,
M5062,166.01,,,,,,,
M5062,167.01,,,,,,,
M5062,168.00,,,,,,,
M5062,169.00,,,,,,,
M5062,169.99,,,,,,,
M5062,170.99,,,,,,,
M5062,171.98,,,,,,,
M5062,172.97,,,,,,,
M5062,173.97,,,,,,,
M5062,174.96,,,,,,,
M5062,175.96,,,,,,,
M5062,176.95,,,,,,,
M5062,177.94,,,,,,,
M5062,178.94,,,,,,,
M5062,179.93,,,,,,,
M5062,180.93,,,,,,,
M5062,181.92,,,,,,,
M5062,182.91,,,,,,,
M5062,183.91,,,,,,,
M5062,184.90,,,,,,,
M5062,185.90,,,,,,,
M5062,186.89,,,,,,,
M5062,187.88,,,,,,,
M5062,188.88,,,,,,,
M5062,189.87,,,,,,,
M5062,190.87,,,,,,,
M5062,191.86,,,,,,,
M5062,192.86,,,,,,,
M5062,193.85,,,,,,,
M5062,194.84,,,,,,,
M5062,195.84,,,,,,,
M5062,196.83,,,,,,,
M5062,197.83,,,,,,,
M5062,198.82,,,,,,,
M5062,199.81,,,,,,,
M5062,200.81,,,,,,,
M5062,201.80,,,,,,,
M5062,202.80,,,,,,,
,,,,,,,,
M5064,7.95,,,,,,,
M5064,8.95,,,,,,,
M5064,9.94,,,,,,,
M5064,10.93,,,,,,,
M5064,11.93,,,,,,,
M5064,12.92,,,,,,,
M5064,13.92,,,,,,,
M5064,14.91,,,,,,,
M5064,15.91,,,,,,,
M5064,16.90,,,,,,,
M5064,17.89,,,,,,,
M5064,18.89,,,,,,,
M5064,19.88,,,,,,,
M5064,20.88,,,,,,,
M5064,21.87,,,,,,,
M5064,22.86,,,,,,,
M5064,23.86,,,,,,,
M5064,24.85,,,,,,,
M5064,25.85,,,,,,,
M5064,26.84,,,,,,,
M5064,27.83,,,,,,,
M5064,28.83,,,,,,,
M5064,29.82,,,,,,,
M5064,30.82,,,,,,,
M5064,31.81,,,,,,,
M5064,32.81,,,,,,,
M5064,33.80,,,,,,,
M5064,34.79,,,,,,,
M5064,35.79,,,,,,,
M5064,36.78,,,,,,,
M5064,37.78,,,,,,,
M5064,38.77,,,,,,,
M5064,39.76,,,,,,,
M5064,40.76,,,,,,,
M5064,41.75,,,,,,,
M5064,42.75,,,,,,,
M5064,43.74,,,,,,,
M5064,44.73,,,,,,,
M5064,45.73,,,,,,,
M5064,46.72,,,,,,,
M5064,47.72,,,,,,,
M5064,48.71,,,,,,,
M5064,49.70,,,,,,,
M5064,50.70,,,,,,,
M5064,51.69,,,,,,,
M5064,52.69,,,,,,,
M5064,53.68,,,,,,,
M5064,54.68,,,,,,,
M5064,55.67,,,,,,,
M5064,56.66,,,,,,,
M5064,57.66,,,,,,,
M5064,58.65,,,,,,,
M5064,59.65,,,,,,,
M5064,60.64,,,,,,,
M5064,61.63,,,,,,,
M5064,62.63,,,,,,,
M5064,63.62,,,,,,,
M5064,64.62,,,,,,,
M5064,65.61,,,,,,,
M5064,66.60,,,,,,,
M5064,67.60,,,,,,,
M5064,68.59,,,,,,,
M5064,69.59,,,,,,,
M5064,70.58,,,,,,,
M5064,71.58,,,,,,,
M5064,72.57,,,,,,,
M5064,73.56,,,,,,,
M5064,74.56,,,,,,,
M5064,75.55,,,,,,,
M5064,76.55,,,,,,,
M5064,77.54,,,,,,,
M5064,78.53,,,,,,,
M5064,79.53,,,,,,,
M5064,80.52,,,,,,,
M5064,81.52,,,,,,,
M5064,82.51,,,,,,,
M5064,83.50,,,,,,,
M5064,84.50,,,,,,,
M5064,85.49,,,,,,,
M5064,86.49,,,,,,,
M5064,87.48,,,,,,,
M5064,88.47,,,,,,,
M5064,89.47,,,,,,,
M5064,90.46,,,,,,,
M5064,91.46,,,,,,,
M5064,92.45,,,,,,,
M5064,93.45,,,,,,,
M5064,94.44,,,,,,,
M5064,95.43,,,,,,,
M5064,96.43,,,,,,,
M5064,97.42,,,,,,,
M5064,98.42,,,,,,,
M5064,99.41,,,,,,,
M5064,100.40,,,,,,,
M5064,101.40,,,,,,,
M5064,102.39,,,,,,,
M5064,103.39,,,,,,,
M5064,104.38,,,,,,,
M5064,105.37,,,,,,,
M5064,106.37,,,,,,,
M5064,107.36,,,,,,,
M5064,108.36,,,,,,,
M5064,109.35,,,,,,,
M5064,110.34,,,,,,,
M5064,111.34,,,,,,,
M5064,112.33,,,,,,,
M5064,113.33,,,,,,,
M5064,114.32,,,,,,,
M5064,115.32,,,,,,,
M5064,116.31,,,,,,,
M5064,117.30,,,,,,,
M5064,118.30,,,,,,,
M5064,119.29,,,,,,,
M5064,120.29,,,,,,,
M5064,121.28,,,,,,,
M5064,122.27,,,,,,,
M5064,123.27,,,,,,,
M5064,124.26,,,,,,,
M5064,125.26,,,,,,,
M5064,126.25,,,,,,,
M5064,127.24,,,,,,,
M5064,128.24,,,,,,,
M5064,129.23,,,,,,,
M5064,130.23,,,,,,,
M5064,131.22,,,,,,,
M5064,132.22,,,,,,,
M5064,133.21,,,,,,,
M5064,134.20,,,,,,,
M5064,135.20,,,,,,,
M5064,136.19,,,,,,,
M5064,137.19,,,,,,,
M5064,138.18,,,,,,,
M5064,139.17,,,,,,,
M5064,140.17,,,,,,,
M5064,141.16,,,,,,,
M5064,142.16,,,,,,,
M5064,143.15,,,,,,,
M5064,144.14,,,,,,,
M5064,145.14,,,,,,,
M5064,146.13,,,,,,,
M5064,147.13,,,,,,,
M5064,148.12,,,,,,,
M5064,149.11,,,,,,,
M5064,150.11,,,,,,,
M5064,151.10,,,,,,,
M5064,152.10,,,,,,,
M5064,153.09,,,,,,,
M5064,154.09,,,,,,,
M5064,155.08,,,,,,,
M5064,156.07,,,,,,,
M5064,157.07,,,,,,,
M5064,158.06,,,,,,,
M5064,159.06,,,,,,,
M5064,160.05,,,,,,,
M5064,161.04,,,,,,,
M5064,162.04,,,,,,,
M5064,163.03,,,,,,,
M5064,164.03,,,,,,,
M5064,165.02,,,,,,,
M5064,166.01,,,,,,,
M5064,167.01,,,,,,,
M5064,168.00,,,,,,,
M5064,169.00,,,,,,,
M5064,169.99,,,,,,,
M5064,170.99,,,,,,,
M5064,171.98,,,,,,,
M5064,172.97,,,,,,,
M5064,173.97,,,,,,,
M5064,174.96,,,,,,,
M5064,175.96,,,,,,,
M5064,176.95,,,,,,,
M5064,177.94,,,,,,,
M5064,178.94,,,,,,,
M5064,179.93,,,,,,,
M5064,180.93,,,,,,,
M5064,181.92,,,,,,,
M5064,182.91,,,,,,,
M5064,183.91,,,,,,,
M5064,184.90,,,,,,,
M5064,185.90,,,,,,,
M5064,186.89,,,,,,,
M5064,187.88,,,,,,,
M5064,188.88,,,,,,,
M5064,189.87,,,,,,,
M5064,190.87,,,,,,,
M5064,191.86,,,,,,,
M5064,192.86,,,,,,,
M5064,193.85,,,,,,,
M5064,194.84,,,,,,,
M5064,195.84,,,,,,,
M5064,196.83,,,,,,,
M5064,197.83,,,,,,,
M5064,198.82,,,,,,,
M5064,199.81,,,,,,,
M5064,200.81,,,,,,,
M5064,201.80,,,,,,,
M5064,202.80,,,,,,,
,,,,,,,,
M5131,9.00,,,,,,,
M5131,10.50,,,,,,,
M5131,12.00,,,,,,,
M5131,13.50,,,,,,,
M5131,15.00,,,,,,,
M5131,16.50,,,,,,,
M5131,18.00,,,,,,,
M5131,19.50,,,,,,,
M5131,21.00,,,,,,,
M5131,22.50,,,,,,,
M5131,24.00,,,,,,,
M5131,25.50,,,,,,,
M5131,27.00,,,,,,,
M5131,28.50,,,,,,,
M5131,30.00,,,,,,,
M5131,31.50,,,,,,,
M5131,33.00,,,,,,,
M5131,34.50,,,,,,,
M5131,36.00,,,,,,,
M5131,37.50,,,,,,,
M5131,39.00,,,,,,,
M5131,40.50,,,,,,,
M5131,42.00,,,,,,,
M5131,43.50,,,,,,,
M5131,45.00,,,,,,,
M5131,46.50,,,,,,,
M5131,48.00,,,,,,,
M5131,49.50,,,,,,,
M5131,51.00,,,,,,,
M5131,52.50,,,,,,,
M5131,54.00,,,,,,,
M5131,55.50,,,,,,,
M5131,57.00,,,,,,,
M5131,58.50,,,,,,,
M5131,60.00,,,,,,,
M5131,61.50,,,,,,,
M5131,63.00,,,,,,,
M5131,64.50,,,,,,,
M5131,66.00,,,,,,,
M5131,67.50,,,,,,,
M5131,69.00,,,,,,,
M5131,70.50,,,,,,,
M5131,72.00,,,,,,,
M5131,73.50,,,,,,,
M5131,75.00,,,,,,,
M5131,76.50,,,,,,,
M5131,78.00,,,,,,,
M5131,79.50,,,,,,,
M5131,81.00,,,,,,,
M5131,82.50,,,,,,,
M5131,84.00,,,,,,,
M5131,85.50,,,,,,,
M5131,87.00,,,,,,,
M5131,88.50,,,,,,,
M5131,90.00,,,,,,,
M5131,91.50,,,,,,,
M5131,93.00,,,,,,,
M5131,94.50,,,,,,,
M5131,96.00,,,,,,,
M5131,97.50,,,,,,,
M5131,99.00,,,,,,,
M5131,100.50,,,,,,,
M5131,102.00,,,,,,,
M5131,103.50,,,,,,,
M5131,105.00,,,,,,,
M5131,106.50,,,,,,,
M5131,108.00,,,,,,,
M5131,109.50,,,,,,,
M5131,111.00,,,,,,,
M5131,112.50,,,,,,,
M5131,114.00,,,,,,,
M5131,115.50,,,,,,,
M5131,117.00,,,,,,,
M5131,118.50,,,,,,,
M5131,120.00,,,,,,,
M5131,121.50,,,,,,,
M5131,123.00,,,,,,,
M5131,124.50,,,,,,,
M5131,126.00,,,,,,,
M5131,127.50,,,,,,,
M5131,129.00,,,,,,,
M5131,130.50,,,,,,,
M5131,132.00,,,,,,,
M5131,133.50,,,,,,,
M5131,135.00,,,,,,,
M5131,136.50,,,,,,,
M5131,138.00,,,,,,,
M5131,139.50,,,,,,,
M5131,141.00,,,,,,,
M5131,142.50,,,,,,,
M5131,144.00,,,,,,,
M5131,145.50,,,,,,,
M5131,147.00,,,,,,,
M5131,148.50,,,,,,,
M5131,150.00,,,,,,,
M5131,151.50,,,,,,,
M5131,153.00,,,,,,,
M5131,154.50,,,,,,,
M5131,156.00,,,,,,,
M5131,157.50,,,,,,,
M5131,159.00,,,,,,,
M5131,160.50,,,,,,,
M5131,162.00,,,,,,,
M5131,163.50,,,,,,,
M5131,165.00,,,,,,,
M5131,166.50,,,,,,,
M5131,168.00,,,,,,,
M5131,169.50,,,,,,,
M5131,171.00,,,,,,,
M5131,172.50,,,,,,,
M5131,174.00,,,,,,,
M5131,175.50,,,,,,,
M5131,177.00,,,,,,,
M5131,178.50,,,,,,,
M5131,180.00,,,,,,,
M5131,181.50,,,,,,,
M5131,183.00,,,,,,,
M5131,184.50,,,,,,,
M5131,186.00,,,,,,,
M5131,187.50,,,,,,,
M5131,189.00,,,,,,,
M5131,190.50,,,,,,,
M5131,192.00,,,,,,,
M5131,193.50,,,,,,,
M5131,195.00,,,,,,,
M5131,196.50,,,,,,,
M5131,198.00,,,,,,,
M5131,199.50,,,,,,,
M5131,201.00,,,,,,,
M5131,202.50,,,,,,,
M5131,204.00,,,,,,,
M5131,205.50,,,,,,,
M5131,207.00,,,,,,,
M5131,208.50,,,,,,,
M5131,210.00,,,,,,,
M5131,211.50,,,,,,,
M5131,213.00,,,,,,,
M5131,214.50,,,,,,,
M5131,216.00,,,,,,,
M5131,217.50,,,,,,,
M5131,219.00,,,,,,,
M5131,220.50,,,,,,,
M5131,222.00,,,,,,,
M5131,223.50,,,,,,,
M5131,225.00,,,,,,,
M5131,226.50,,,,,,,
M5131,228.00,,,,,,,
M5131,229.50,,,,,,,
M5131,231.00,,,,,,,
,,,,,,,,
M5293,11.88,,,,,,,
M5293,12.88,,,,,,,
M5293,13.88,,,,,,,
M5293,14.88,,,,,,,
M5293,15.88,,,,,,,
M5293,16.88,,,,,,,
M5293,17.88,,,,,,,
M5293,18.88,,,,,,,
M5293,19.88,,,,,,,
M5293,20.88,,,,,,,
M5293,21.88,,,,,,,
M5293,22.88,,,,,,,
M5293,23.88,,,,,,,
M5293,24.88,,,,,,,
M5293,25.88,,,,,,,
M5293,26.88,,,,,,,
M5293,27.88,,,,,,,
M5293,28.88,,,,,,,
M5293,29.88,,,,,,,
M5293,30.88,,,,,,,
M5293,31.88,,,,,,,
M5293,32.88,,,,,,,
M5293,33.88,,,,,,,
M5293,34.88,,,,,,,
M5293,35.88,,,,,,,
M5293,36.88,,,,,,,
M5293,37.88,,,,,,,
M5293,38.88,,,,,,,
M5293,39.88,,,,,,,
M5293,40.88,,,,,,,
M5293,41.88,,,,,,,
M5293,42.88,,,,,,,
M5293,43.88,,,,,,,
M5293,44.88,,,,,,,
M5293,45.88,,,,,,,
M5293,46.88,,,,,,,
M5293,47.88,,,,,,,
M5293,48.88,,,,,,,
M5293,49.88,,,,,,,
M5293,50.88,,,,,,,
M5293,51.88,,,,,,,
M5293,52.88,,,,,,,
M5293,53.88,,,,,,,
M5293,54.88,,,,,,,
M5293,55.88,,,,,,,
M5293,56.88,,,,,,,
M5293,57.88,,,,,,,
M5293,58.88,,,,,,,
M5293,59.88,,,,,,,
M5293,60.88,,,,,,,
M5293,61.88,,,,,,,
M5293,62.88,,,,,,,
M5293,63.88,,,,,,,
M5293,64.88,,,,,,,
M5293,65.88,,,,,,,
M5293,66.88,,,,,,,
M5293,67.88,,,,,,,
M5293,68.88,,,,,,,
M5293,69.88,,,,,,,
M5293,70.88,,,,,,,
M5293,71.88,,,,,,,
M5293,72.88,,,,,,,
M5293,73.88,,,,,,,
M5293,74.88,,,,,,,
M5293,75.88,,,,,,,
M5293,76.88,,,,,,,
M5293,77.88,,,,,,,
M5293,78.88,,,,,,,
M5293,79.88,,,,,,,
M5293,80.88,,,,,,,
M5293,81.88,,,,,,,
M5293,82.88,,,,,,,
M5293,83.88,,,,,,,
M5293,84.88,,,,,,,
M5293,85.88,,,,,,,
M5293,86.88,,,,,,,
M5293,87.88,,,,,,,
M5293,88.88,,,,,,,
M5293,89.88,,,,,,,
M5293,90.88,,,,,,,
M5293,91.88,,,,,,,
M5293,92.88,,,,,,,
M5293,93.88,,,,,,,
M5293,94.88,,,,,,,
M5293,95.88,,,,,,,
M5293,96.88,,,,,,,
M5293,97.88,,,,,,,
M5293,98.88,,,,,,,
M5293,99.88,,,,,,,
M5293,100.88,,,,,,,
M5293,101.88,,,,,,,
M5293,102.88,,,,,,,
M5293,103.88,,,,,,,
M5293,104.88,,,,,,,
M5293,105.88,,,,,,,
M5293,106.88,,,,,,,
M5293,107.88,,,,,,,
M5293,108.88,,,,,,,
M5293,109.88,,,,,,,
M5293,110.88,,,,,,,
M5293,111.88,,,,,,,
M5293,112.88,,,,,,,
M5293,113.88,,,,,,,
M5293,114.88,,,,,,,
M5293,115.88,,,,,,,
,,,,,,,,
M6360,1.99,,,,,,,
M6360,2.98,,,,,,,
M6360,3.98,,,,,,,
M6360,4.97,,,,,,,
M6360,5.96,,,,,,,
M6360,6.96,,,,,,,
M6360,7.95,,,,,,,
M6360,8.95,,,,,,,
M6360,9.94,,,,,,,
M6360,10.94,,,,,,,
M6360,11.93,,,,,,,
M6360,12.92,,,,,,,
M6360,13.92,,,,,,,
M6360,14.91,,,,,,,
M6360,15.91,,,,,,,
M6360,16.90,,,,,,,
M6360,17.89,,,,,,,
M6360,18.89,,,,,,,
M6360,19.88,,,,,,,
M6360,20.88,,,,,,,
M6360,21.87,,,,,,,
M6360,22.86,,,,,,,
M6360,23.86,,,,,,,
M6360,24.85,,,,,,,
M6360,25.85,,,,,,,
M6360,26.84,,,,,,,
M6360,27.83,,,,,,,
M6360,28.83,,,,,,,
M6360,29.82,,,,,,,
M6360,30.82,,,,,,,
M6360,31.81,,,,,,,
M6360,32.81,,,,,,,
M6360,33.80,,,,,,,
M6360,34.79,,,,,,,
M6360,35.79,,,,,,,
M6360,36.78,,,,,,,
M6360,37.78,,,,,,,
M6360,38.77,,,,,,,
M6360,39.76,,,,,,,
M6360,40.76,,,,,,,
M6360,41.75,,,,,,,
M6360,42.75,,,,,,,
M6360,43.74,,,,,,,
M6360,44.73,,,,,,,
M6360,45.73,,,,,,,
M6360,46.72,,,,,,,
M6360,47.72,,,,,,,
M6360,48.71,,,,,,,
M6360,49.71,,,,,,,
M6360,50.70,,,,,,,
M6360,51.69,,,,,,,
M6360,52.69,,,,,,,
M6360,53.68,,,,,,,
M6360,54.68,,,,,,,
M6360,55.67,,,,,,,
M6360,56.66,,,,,,,
M6360,57.66,,,,,,,
M6360,58.65,,,,,,,
M6360,59.65,,,,,,,
M6360,60.64,,,,,,,
M6360,61.63,,,,,,,
M6360,62.63,,,,,,,
M6360,63.62,,,,,,,
M6360,64.62,,,,,,,
M6360,65.61,,,,,,,
M6360,66.60,,,,,,,
M6360,67.60,,,,,,,
M6360,68.59,,,,,,,
M6360,69.59,,,,,,,
M6360,70.58,,,,,,,
M6360,71.58,,,,,,,
M6360,72.57,,,,,,,
M6360,73.56,,,,,,,
M6360,74.56,,,,,,,
M6360,75.55,,,,,,,
M6360,76.55,,,,,,,
M6360,77.54,,,,,,,
M6360,78.53,,,,,,,
M6360,79.53,,,,,,,
M6360,80.52,,,,,,,
M6360,81.52,,,,,,,
M6360,82.51,,,,,,,
M6360,83.50,,,,,,,
M6360,84.50,,,,,,,
M6360,85.49,,,,,,,
M6360,86.49,,,,,,,
M6360,87.48,,,,,,,
M6360,88.47,,,,,,,
M6360,89.47,,,,,,,
M6360,90.46,,,,,,,
M6360,91.46,,,,,,,
M6360,92.45,,,,,,,
M6360,93.45,,,,,,,
M6360,94.44,,,,,,,
M6360,95.43,,,,,,,
M6360,96.43,,,,,,,
M6360,97.42,,,,,,,
M6360,98.42,,,,,,,
M6360,99.41,,,,,,,
M6360,100.40,,,,,,,
M6360,101.40,,,,,,,
M6360,102.39,,,,,,,
M6360,103.39,,,,,,,
M6360,104.38,,,,,,,
M6360,105.37,,,,,,,
M6360,106.37,,,,,,,
M6360,107.36,,,,,,,
M6360,108.36,,,,,,,
M6360,109.35,,,,,,,
M6360,110.35,,,,,,,
M6360,111.34,,,,,,,
M6360,112.33,,,,,,,
M6360,113.33,,,,,,,
M6360,114.32,,,,,,,
M6360,115.32,,,,,,,
M6360,116.31,,,,,,,
M6360,117.30,,,,,,,
M6360,118.30,,,,,,,
M6360,119.29,,,,,,,
M6360,120.29,,,,,,,
M6360,121.28,,,,,,,
M6360,122.27,,,,,,,
M6360,123.27,,,,,,,
M6360,124.26,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
